,Input.image_url,A176JUTGNWG7QJ,A17EZEAMF37MGQ,A2SMHEGRLML092,A2ZY94PZ5CVH0
471,https://derrickversion5.s3.amazonaws.com/flux_original/00070-42.png,outdoors/man-made/other_unclear,outdoors/man-made/domestic,outdoors/man-made/transportation_urban,outdoors/man-made/domestic
472,https://derrickversion5.s3.amazonaws.com/flux_original/00071-42.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
473,https://derrickversion5.s3.amazonaws.com/flux_original/00072-42.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
474,https://derrickversion5.s3.amazonaws.com/flux_original/00073-42.png,indoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
475,https://derrickversion5.s3.amazonaws.com/flux_original/00074-42.png,outdoors/natural/field_forest,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation
476,https://derrickversion5.s3.amazonaws.com/flux_original/00075-42.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain
477,https://derrickversion5.s3.amazonaws.com/flux_original/00076-42.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/man-made/recreation,outdoors/man-made/recreation
478,https://derrickversion5.s3.amazonaws.com/flux_original/00077-42.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
479,https://derrickversion5.s3.amazonaws.com/flux_original/00078-42.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
480,https://derrickversion5.s3.amazonaws.com/flux_original/00079-42.png,indoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
481,https://derrickversion5.s3.amazonaws.com/flux_original/00080-42.png,outdoors/man-made/transportation_urban,outdoors/man-made/work_education,outdoors/man-made/transportation_urban,outdoors/man-made/work_education
482,https://derrickversion5.s3.amazonaws.com/flux_original/00081-42.png,indoors/man-made/recreation,indoors/man-made/other_unclear,indoors/man-made/recreation,indoors/man-made/other_unclear
483,https://derrickversion5.s3.amazonaws.com/flux_original/00082-42.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
484,https://derrickversion5.s3.amazonaws.com/flux_original/00083-42.png,indoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
485,https://derrickversion5.s3.amazonaws.com/flux_original/00084-42.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/man-made/recreation,outdoors/man-made/recreation
486,https://derrickversion5.s3.amazonaws.com/flux_original/00085-42.png,indoors/man-made/work_education,outdoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
487,https://derrickversion5.s3.amazonaws.com/flux_original/00086-42.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain
488,https://derrickversion5.s3.amazonaws.com/flux_original/00087-42.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
489,https://derrickversion5.s3.amazonaws.com/flux_original/00088-42.png,indoors/man-made/work_education,indoors/man-made/domestic,indoors/man-made/other_unclear,indoors/man-made/domestic
490,https://derrickversion5.s3.amazonaws.com/flux_original/00089-42.png,outdoors/man-made/recreation,outdoors/natural/field_forest,outdoors/man-made/recreation,outdoors/natural/field_forest
491,https://derrickversion5.s3.amazonaws.com/flux_original/00090-42.png,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
492,https://derrickversion5.s3.amazonaws.com/flux_original/00091-42.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
493,https://derrickversion5.s3.amazonaws.com/flux_original/00092-42.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/recreation
494,https://derrickversion5.s3.amazonaws.com/flux_original/00093-42.png,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
495,https://derrickversion5.s3.amazonaws.com/flux_original/00094-42.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/man-made/recreation
496,https://derrickversion5.s3.amazonaws.com/flux_original/00095-42.png,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
497,https://derrickversion5.s3.amazonaws.com/flux_original/00096-42.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
498,https://derrickversion5.s3.amazonaws.com/flux_original/00097-42.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
499,https://derrickversion5.s3.amazonaws.com/flux_original/00098-42.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
500,https://derrickversion5.s3.amazonaws.com/flux_original/00099-42.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
501,https://derrickversion5.s3.amazonaws.com/flux_original/00100-42.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain
502,https://derrickversion5.s3.amazonaws.com/flux_original/00101-42.png,outdoors/natural/field_forest,outdoors/natural/mountain,outdoors/natural/field_forest,outdoors/natural/field_forest
503,https://derrickversion5.s3.amazonaws.com/flux_original/00102-42.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/restaurant,indoors/man-made/restaurant
504,https://derrickversion5.s3.amazonaws.com/flux_original/00103-42.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
505,https://derrickversion5.s3.amazonaws.com/flux_original/00104-42.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
506,https://derrickversion5.s3.amazonaws.com/flux_original/00105-42.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
507,https://derrickversion5.s3.amazonaws.com/flux_original/00106-42.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
508,https://derrickversion5.s3.amazonaws.com/flux_original/00107-42.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
509,https://derrickversion5.s3.amazonaws.com/flux_original/00108-42.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
510,https://derrickversion5.s3.amazonaws.com/flux_original/00109-42.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
511,https://derrickversion5.s3.amazonaws.com/flux_original/00110-42.png,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban
512,https://derrickversion5.s3.amazonaws.com/flux_original/00111-42.png,outdoors/man-made/recreation,outdoors/man-made/work_education,outdoors/man-made/other_unclear,outdoors/man-made/work_education
513,https://derrickversion5.s3.amazonaws.com/flux_original/00112-42.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/other_unclear
514,https://derrickversion5.s3.amazonaws.com/flux_original/00113-42.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
515,https://derrickversion5.s3.amazonaws.com/flux_original/00114-42.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
516,https://derrickversion5.s3.amazonaws.com/flux_original/00115-42.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/recreation
517,https://derrickversion5.s3.amazonaws.com/flux_original/00116-42.png,outdoors/natural/field_forest,outdoors/man-made/domestic,outdoors/man-made/recreation,outdoors/man-made/recreation
518,https://derrickversion5.s3.amazonaws.com/flux_original/00117-42.png,indoors/man-made/work_education,indoors/man-made/domestic,indoors/man-made/work_education,indoors/man-made/work_education
519,https://derrickversion5.s3.amazonaws.com/flux_original/00118-42.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
520,https://derrickversion5.s3.amazonaws.com/flux_original/00119-42.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
521,https://derrickversion5.s3.amazonaws.com/flux_original/00120-42.png,indoors/man-made/transportation_urban,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
522,https://derrickversion5.s3.amazonaws.com/flux_original/00121-42.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
523,https://derrickversion5.s3.amazonaws.com/flux_original/00122-42.png,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/domestic,outdoors/man-made/recreation
524,https://derrickversion5.s3.amazonaws.com/flux_original/00123-42.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
525,https://derrickversion5.s3.amazonaws.com/flux_original/00124-42.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
526,https://derrickversion5.s3.amazonaws.com/flux_original/00125-42.png,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
527,https://derrickversion5.s3.amazonaws.com/flux_original/00126-42.png,indoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
528,https://derrickversion5.s3.amazonaws.com/flux_original/00127-42.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/other_unclear,indoors/man-made/work_education
529,https://derrickversion5.s3.amazonaws.com/flux_original/00128-42.png,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation
530,https://derrickversion5.s3.amazonaws.com/flux_original/00129-42.png,indoors/man-made/domestic,indoors/man-made/work_education,indoors/man-made/domestic,indoors/man-made/work_education
531,https://derrickversion5.s3.amazonaws.com/flux_original/00130-42.png,outdoors/man-made/restaurant,outdoors/man-made/restaurant,outdoors/man-made/restaurant,indoors/man-made/restaurant
532,https://derrickversion5.s3.amazonaws.com/flux_original/00131-42.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/recreation
533,https://derrickversion5.s3.amazonaws.com/flux_original/00132-42.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
534,https://derrickversion5.s3.amazonaws.com/flux_original/00133-42.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
535,https://derrickversion5.s3.amazonaws.com/flux_original/00134-42.png,outdoors/natural/field_forest,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
536,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/0.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
537,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/1.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
538,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/10.png,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation
539,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/100.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain
540,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/101.png,indoors/man-made/domestic,indoors/man-made/other_unclear,indoors/man-made/other_unclear,indoors/man-made/other_unclear
541,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/102.png,indoors/man-made/other_unclear,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
542,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/103.png,indoors/man-made/other_unclear,outdoors/natural/other_unclear,indoors/man-made/other_unclear,indoors/man-made/other_unclear
543,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/104.png,indoors/man-made/work_education,indoors/man-made/other_unclear,indoors/man-made/other_unclear,indoors/man-made/other_unclear
544,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/105.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
545,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/106.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
546,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/107.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/other_unclear
547,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/108.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
548,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/109.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
549,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/11.png,outdoors/natural/body_of_water,outdoors/natural/field_forest,outdoors/man-made/other_unclear,outdoors/man-made/other_unclear
550,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/110.png,indoors/man-made/other_unclear,indoors/man-made/domestic,indoors/man-made/other_unclear,indoors/man-made/other_unclear
551,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/111.png,outdoors/man-made/transportation_urban,outdoors/man-made/work_education,outdoors/man-made/transportation_urban,outdoors/man-made/work_education
552,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/112.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/other_unclear,indoors/man-made/other_unclear
553,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/113.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
554,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/114.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
555,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/115.png,indoors/man-made/domestic,indoors/man-made/restaurant,indoors/man-made/other_unclear,indoors/man-made/restaurant
556,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/116.png,outdoors/man-made/recreation,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
557,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/117.png,indoors/man-made/other_unclear,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/other_unclear
558,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/118.png,indoors/man-made/work_education,outdoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
559,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/119.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
560,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/12.png,outdoors/natural/field_forest,outdoors/man-made/transportation_urban,outdoors/natural/field_forest,outdoors/natural/field_forest
561,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/120.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
562,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/121.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
563,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/122.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/man-made/recreation,outdoors/natural/field_forest
564,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/123.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
565,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/124.png,indoors/man-made/recreation,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
566,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/125.png,indoors/man-made/other_unclear,outdoors/man-made/restaurant,indoors/man-made/work_education,indoors/man-made/work_education
567,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/126.png,indoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban,indoors/man-made/transportation_urban
568,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/127.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
569,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/128.png,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation
570,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/129.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/work_education
571,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/13.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic
572,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/130.png,indoors/man-made/domestic,indoors/man-made/restaurant,indoors/man-made/domestic,indoors/man-made/restaurant
573,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/131.png,outdoors/man-made/domestic,outdoors/natural/other_unclear,indoors/man-made/domestic,indoors/man-made/other_unclear
574,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/132.png,outdoors/man-made/transportation_urban,outdoors/natural/other_unclear,outdoors/man-made/other_unclear,outdoors/man-made/other_unclear
575,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/133.png,indoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,indoors/man-made/domestic
576,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/134.png,outdoors/man-made/other_unclear,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/other_unclear
577,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/14.png,indoors/man-made/other_unclear,indoors/man-made/domestic,outdoors/man-made/other_unclear,outdoors/man-made/other_unclear
578,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/15.png,indoors/man-made/recreation,indoors/man-made/recreation,outdoors/man-made/recreation,indoors/man-made/recreation
579,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/16.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
580,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/17.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
581,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/18.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/other_unclear,indoors/man-made/other_unclear
582,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/19.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/other_unclear
583,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/2.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/man-made/domestic,outdoors/man-made/recreation
584,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/20.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/other_unclear
585,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/21.png,indoors/man-made/other_unclear,indoors/man-made/other_unclear,outdoors/man-made/transportation_urban,outdoors/man-made/other_unclear
586,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/22.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain
587,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/23.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
588,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/24.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
589,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/25.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
590,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/26.png,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation,outdoors/man-made/recreation
591,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/27.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
592,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/28.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
593,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/29.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/other_unclear
594,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/3.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
595,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/30.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
596,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/31.png,outdoors/man-made/other_unclear,outdoors/natural/other_unclear,outdoors/man-made/other_unclear,outdoors/man-made/other_unclear
597,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/32.png,outdoors/man-made/other_unclear,outdoors/man-made/other_unclear,indoors/man-made/domestic,outdoors/man-made/other_unclear
598,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/33.png,outdoors/man-made/domestic,outdoors/natural/other_unclear,indoors/man-made/other_unclear,outdoors/man-made/other_unclear
599,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/34.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
600,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/35.png,indoors/man-made/recreation,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
601,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/36.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic
602,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/37.png,outdoors/man-made/recreation,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
603,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/38.png,outdoors/man-made/recreation,outdoors/natural/field_forest,outdoors/man-made/recreation,outdoors/man-made/recreation
604,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/39.png,indoors/man-made/domestic,outdoors/natural/other_unclear,indoors/man-made/other_unclear,indoors/man-made/other_unclear
605,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/4.png,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest,outdoors/natural/field_forest
606,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/40.png,indoors/man-made/other_unclear,indoors/man-made/domestic,indoors/man-made/other_unclear,indoors/man-made/other_unclear
607,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/41.png,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/domestic,outdoors/man-made/recreation
608,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/42.png,outdoors/man-made/other_unclear,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
609,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/43.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
610,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/44.png,outdoors/man-made/other_unclear,outdoors/man-made/transportation_urban,outdoors/man-made/other_unclear,outdoors/man-made/other_unclear
611,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/45.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain
612,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/46.png,outdoors/man-made/transportation_urban,outdoors/man-made/work_education,outdoors/man-made/transportation_urban,outdoors/man-made/work_education
613,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/47.png,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain,outdoors/natural/mountain
614,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/48.png,outdoors/man-made/transportation_urban,outdoors/man-made/work_education,outdoors/man-made/transportation_urban,outdoors/man-made/work_education
615,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/49.png,outdoors/natural/body_of_water,outdoors/natural/mountain,outdoors/natural/body_of_water,outdoors/natural/body_of_water
616,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/5.png,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water,outdoors/natural/body_of_water
617,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/50.png,outdoors/man-made/recreation,outdoors/natural/field_forest,outdoors/man-made/recreation,outdoors/natural/field_forest
618,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/51.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
619,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/52.png,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
620,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/53.png,outdoors/man-made/transportation_urban,indoors/man-made/transportation_urban,outdoors/man-made/transportation_urban,outdoors/man-made/transportation_urban
621,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/54.png,indoors/man-made/other_unclear,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/other_unclear
622,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/55.png,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant,indoors/man-made/restaurant
623,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/56.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
624,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/57.png,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation,indoors/man-made/recreation
625,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/58.png,outdoors/natural/field_forest,outdoors/natural/other_unclear,indoors/man-made/other_unclear,outdoors/natural/other_unclear
626,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/59.png,outdoors/natural/body_of_water,outdoors/man-made/domestic,outdoors/man-made/other_unclear,outdoors/man-made/recreation
627,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/6.png,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic,indoors/man-made/domestic
628,https://derrickversion5.s3.amazonaws.com/midjourney_finalized/61.png,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education,indoors/man-made/work_education
