sentence,q1,q2,q3,q4,img_file
a couple walks hand-in-hand in front of victorian-style building and a wall with a large sleeping baby painted on it .,outdoors,man-made,transportation_urban,NA,4813699569.jpg
a black or african descendant woman wearing an orange blouse with large earrings is checking her or looking at her cellphone while carrying a bag next to a bag in a chair with a man behind her in a blue shirt .,indoors,man-made,transportation_urban,NA,4813959713.jpg
many people in a stadium dressed in white are conversing with each other .,outdoors,man-made,recreation,NA,4814019484.jpg
a man with black hair and a black lanyard around his neck examines a piece of electronic equipment .,indoors,man-made,work_education,NA,4814302765.jpg
"a group of <number> girls , of asian ethnicity , is looking at a menu , while a 4th person sits off to the side and listens to them .",outdoors,man-made,restaurant,NA,4814444205.jpg
"four men in green , red , gray , and white shirts standing near a blue handrail smiling for a picture .",outdoors,natural,NA,field_forest,4814603619.jpg
a musician playing an accordion in front of a green doorway while sitting on a milk crate .,outdoors,man-made,other_unclear,NA,4814817945.jpg
an asian man and woman wearing badges or ids are sitting at a blue table in a brightly-lit food court .,indoors,man-made,restaurant,NA,4814923452.jpg
a woman lounges on a towel in front of people enjoying the blue water .,outdoors,natural,NA,body_of_water,4814933116.jpg
a young man in a blue shirt with a gray backpack places a sign onto a concrete pillar .,outdoors,man-made,transportation_urban,NA,4814940404.jpg
a tall man and short woman shake hands while wearing matching black shirts and yellow ids .,indoors,man-made,work_education,NA,4814948204.jpg
a man in a blue shirt and yellow hat wears a backpack and sells ice cream treats to another man and a young girl from a cart on the street .,outdoors,man-made,transportation_urban,NA,4815043888.jpg
"three young people sit at a table together with food , and one of them gives peace signs on each hand .",outdoors,man-made,restaurant,NA,4815052270.jpg
a man on a bench talks on a cellphone while a man in a hat rides a motorized skateboard down the sidewalk .,outdoors,man-made,transportation_urban,NA,4816535901.jpg
"two police officer looking men on a motorcycle , with a white ice chest on it as well , wearing hats",outdoors,man-made,transportation_urban,NA,4817120926.jpg
a black man in white clothes walks a blue drink cart down a cobbled street .,outdoors,man-made,transportation_urban,NA,4817564816.jpg
people rushing and boarding buses at the depot station .,outdoors,man-made,transportation_urban,NA,4817681157.jpg
"there are men playing the drums , while walking along the street .",outdoors,man-made,transportation_urban,NA,4817954318.jpg
two identical brown dogs in the water with their noses in the air .,outdoors,natural,NA,body_of_water,481827288.jpg
two women in skirts stand together behind a metal fence on a public street .,outdoors,man-made,transportation_urban,NA,4818678636.jpg
families trying to check on the board for the names of their loved ones who went missing after an earthquake .,outdoors,man-made,transportation_urban,NA,4819952204.jpg
a young asian child stands at the top of some steps and does n't seem to notice the person taking their picture .,outdoors,man-made,transportation_urban,NA,4819960206.jpg
a young boy in a green shirt is eating chocolate ice cream with a white spoon .,indoors,man-made,restaurant,NA,482048394.jpg
an elderly man is struggling to stand up from the low post he is sitting on .,outdoors,man-made,transportation_urban,NA,4821121646.jpg
a police officer on a motorcycle sitting at a traffic light to turn left .,outdoors,man-made,transportation_urban,NA,4821487527.jpg
a girl in a black jacket with crossed arms holds a bag on the street in the rain .,outdoors,man-made,transportation_urban,NA,4821884870.jpg
a lady in a black shirt is standing in a crowd with a rolled up piece of paper in her hands .,outdoors,man-made,transportation_urban,NA,4821904419.jpg
"a male janitorial worker , in a bright orange jumpsuit , and rubber boots , cleaning graffiti off a wall in a subway tunnel .",indoors,man-made,other_unclear,NA,4822443231.jpg
a man standing in front of a shop that is closed wearing a bag and eating a yellow popsicle talking on his cellphone .,outdoors,man-made,transportation_urban,NA,4822495419.jpg
man in funny hat and bowtie working hard at making stuff,indoors,man-made,work_education,NA,482341039.jpg
"an elderly bald man at a street corner plays a violin , apparently busking while sitting on a folding chair .",outdoors,man-made,transportation_urban,NA,4825833751.jpg
a group of people dressed in white are strapped into harnesses connected to a pair of almost vertical wires as they hang and contort themselves .,indoors,man-made,other_unclear,NA,4826353878.jpg
"a woman wearing sunglasses , white shorts and gray t-shirt is walking her dog and talking to another woman pushing a stroller .",outdoors,man-made,restaurant,NA,4826547083.jpg
"a large amount of pigeons swarm a grassy area with a tree , a woman in the background smiles at them .",outdoors,man-made,recreation,NA,4826833243.jpg
"here is a picture of a man , possibly homeless , sleeping on bench near a train station .",outdoors,man-made,recreation,NA,4827453173.jpg
"a gray-haired , bearded man is viewing items at an outdoor vendor .",outdoors,man-made,transportation_urban,NA,4829029000.jpg
a man holding a motorcycle helmet stands on a sidewalk in front of a bright blue colored building which contains an ice cream shop named murphy 's .,outdoors,man-made,transportation_urban,NA,4829856573.jpg
one person is standing beside a tree with the sun shining through the leaves .,outdoors,man-made,other_unclear,NA,4829882264.jpg
a man in a black jacket talking into a microphone .,indoors,man-made,other_unclear,NA,4830075359.jpg
two young boys wearing shorts play outside while a police officer watches .,outdoors,man-made,transportation_urban,NA,4830101710.jpg
"a teenage boy with a white headband looking right , a crowd in the background .",outdoors,man-made,transportation_urban,NA,483039719.jpg
a male cook is using his apron as a backdrop to display the dish he has prepared on the grill .,outdoors,man-made,restaurant,NA,483041457.jpg
a young couple walking by a mural of an ice cream parlor that is painted on a roll up door in a graffiti covered building .,outdoors,man-made,transportation_urban,NA,4830504677.jpg
a group of young girls hold hands while wearing colorful skirts while other women dance and smile around them with two men discussing something in the background .,indoors,man-made,recreation,NA,4830850965.jpg
an asian woman wearing a pink shirt is looking through the display viewfinder of a camera and is taking a picture .,outdoors,man-made,transportation_urban,NA,4830853107.jpg
"a woman wiping the brow of another woman , sitting down amongst a crowd of woman , drinking from a bottle .",indoors,man-made,recreation,NA,4830857471.jpg
a young man with a mohawk and a black dio shirt wearing a backpack looks at his phone .,outdoors,man-made,other_unclear,NA,4831324228.jpg
"a group of people with a woman in a black dress , an older woman in a beige blouse , a man in a blue collared shirt and another in a red and brown striped shirt , and a younger girl in a black dress are sitting together .",indoors,man-made,domestic,NA,4831446722.jpg
"two women , one holding a beer bottle and smiling , the other holding a blue cup and looking down .",outdoors,man-made,recreation,NA,4833342189.jpg
"a man and woman with a child are looking through the windows of a shop that sells , at least , sandwiches .",outdoors,man-made,work_education,NA,4833687683.jpg
a man stands on the sidewalk near a lamp post as well as a pillar forming part of an edifice .,outdoors,man-made,transportation_urban,NA,4833918883.jpg
a man is standing in the doorway of a building with a large mural portrait of a woman on the wall outside .,outdoors,man-made,other_unclear,NA,4834129500.jpg
a man wearing a blue shirt with black stripes and a woman who is wearing a white jacket are walking down a narrow pathway,outdoors,man-made,transportation_urban,NA,4834131048.jpg
a man in a light blue and white striped shirt is cooking at the stove in a kitchen .,indoors,man-made,domestic,NA,4835296120.jpg
a group of people stands and paces past a pizza restaurant on a busy city street corner .,outdoors,man-made,transportation_urban,NA,4835656519.jpg
a man wearing a black jacket sets up his ice cream stand with the help of a small boy wearing a dark blue sweater and a girl holding the pole decorated with cotton candy bags .,outdoors,man-made,transportation_urban,NA,4837051771.jpg
in this photo there are a number of people sitting around a blue gate at what looks like a rodeo the main focus is on a young boy who is leaning on the railed fence and has his hand out in some kind of gesture with a red blue and white plaided shirt blue jeans and a belt with a large gold buckle .,indoors,man-made,recreation,NA,4837230055.jpg
a man wearing a black shirt and red trousers is rollerblading toward a crowd of people also on rollerblades .,outdoors,man-made,transportation_urban,NA,4837825680.jpg
"an asian schoolgirl in a typical schoolgirl uniform , dark pullover , plaid skirt , and knee socks with penny loafers .",outdoors,man-made,transportation_urban,NA,4837948080.jpg
a bunch of people are getting served their food from an outside festival .,outdoors,man-made,recreation,NA,4838098882.jpg
a woman in a green shirt is working within a large amount of vegetation that is at different stages of maturity .,outdoors,man-made,work_education,NA,4838244073.jpg
a little girl does a handstand on a trampoline,outdoors,man-made,domestic,NA,483841513.jpg
small child with turquoise shorts standing near a large tree .,outdoors,natural,NA,field_forest,4838419142.jpg
"people are walking on the street , and cars are standing on the intersection for the red light .",outdoors,man-made,transportation_urban,NA,4839471901.jpg
"a woman with long brown hair walks beside two tall buildings , as a crowd of people walk beside and ahead of her .",outdoors,man-made,transportation_urban,NA,483980949.jpg
"a street musician in blue , with a cigarette in his mouth and a huge guitar in his hands .",outdoors,man-made,transportation_urban,NA,4842876705.jpg
"a woman of east-asian ancestry holds her right hand to her chin and looks at the camera , while she holds her purse to her chest with her other arm .",outdoors,man-made,other_unclear,NA,4844925907.jpg
people walk through a narrow paved walkway along side shops .,outdoors,man-made,transportation_urban,NA,4846570953.jpg
the man in the striped long-sleeved shirt is watching his girlfriend shoot the gun at a carnival type game while the carnival game attendant looks straight ahead .,indoors,man-made,recreation,NA,4847707642.jpg
a young girl smiles as she walks in a parade boding orange and white .,outdoors,man-made,transportation_urban,NA,4848505381.jpg
a woman in pink and green garb is joined by others in the streets .,outdoors,man-made,transportation_urban,NA,4848511967.jpg
a tattoo artist concentrating as he works on creating a tattoo for a customer .,indoors,man-made,work_education,NA,4848627833.jpg
"a woman in a white shirt , black jacket and blue and black striped shirt stands next to a man in a checked shirt and blue jeans looking through a camera focused on whoever took this picture .",outdoors,man-made,transportation_urban,NA,4848644668.jpg
a crowd of people in the city watching a colorful street performer doing acrobatic moves .,outdoors,man-made,transportation_urban,NA,4848911761.jpg
a man is very excited to add a tattoo to his collection .,indoors,man-made,work_education,NA,4849079591.jpg
a man is standing beside a parking meter with a camera while a crowd stands and sits around him .,outdoors,man-made,transportation_urban,NA,4850648855.jpg
two men play a game of chess in the park while two others eagerly await their chance,outdoors,natural,NA,field_forest,4851210984.jpg
two women are walking in a long wooden hallway with many light fixtures and a tiled floor .,indoors,man-made,other_unclear,NA,4851907878.jpg
three people sit on the edge of a marble pool filled with green water .,outdoors,man-made,transportation_urban,NA,4852053268.jpg
a man sitting on a bench with his bicycle leaning against a railing .,outdoors,man-made,transportation_urban,NA,485312202.jpg
two young men in black and white t-shirt are walking down the street with a girl in a pink shirt and patterned leggings .,outdoors,man-made,transportation_urban,NA,4854547386.jpg
a musician is playing an electric violin before an energy drink advertisement .,indoors,man-made,recreation,NA,4855048651.jpg
the streets of a chinatown look alike are lit with bright colors .,outdoors,man-made,transportation_urban,NA,4856658597.jpg
people walk through an asian market with red lanterns hanging from the rafters .,outdoors,man-made,transportation_urban,NA,4857278444.jpg
a young woman holding a newborn in her arms while still wearing her hospital bracelet laying on a hospital bed .,indoors,man-made,other_unclear,NA,4857569615.jpg
two young children ( one boy and one girl ) are playing in the watter by a brick wall .,outdoors,man-made,transportation_urban,NA,4857640829.jpg
a woman in blue dress in crossing the street while a person in bright yellow is riding their bike down it .,outdoors,man-made,transportation_urban,NA,4857709036.jpg
an elderly dressed in a white shirt and black pants walks down a scenic path at a park .,outdoors,man-made,recreation,NA,485834592.jpg
a young person dressed in a blue shirt and jeans passes by an asian supermarket on a motorcycle .,outdoors,man-made,transportation_urban,NA,4859477805.jpg
an asian man wearing jeans and a plaid vest is walking down a city street wearing a backpack and carrying a white box .,outdoors,man-made,transportation_urban,NA,4860714178.jpg
a young girl wearing a striped skirt and fancy sandals poses for a picture .,indoors,man-made,recreation,NA,4862281139.jpg
the man in the red coat holds a subway wrapper close to his face .,outdoors,man-made,other_unclear,NA,4862282021.jpg
"two white men and a black man , all wearing jeans and a black t-shirt , are sitting on a bench with sandwich and drink .",outdoors,man-made,transportation_urban,NA,4864364180.jpg
two middle-aged white women stare at a collection of bicycles .,outdoors,man-made,transportation_urban,NA,4864924199.jpg
a man with an apron appears to be preparing some food in a red container .,indoors,man-made,restaurant,NA,4865202740.jpg
"two young , blond brothers have their arms spread , one behind the other amidst a field of grass .",outdoors,natural,NA,field_forest,4865769760.jpg
"red stone sidewalk lined by buildings and parked cars , with a person sitting on a bench .",outdoors,man-made,transportation_urban,NA,4865999008.jpg
two people jogging with water on one side and green leafy trees on the other .,outdoors,man-made,recreation,NA,4866339868.jpg
a woman enjoying a sucker is looking out over a railing .,outdoors,man-made,other_unclear,NA,4866398248.jpg
"a group of people of all ages is standing around a sign that says "" bienvenue welcome , "" and the individuals in the foreground are jumping in the air with their hands raised .",outdoors,natural,NA,field_forest,4867697780.jpg
two women sitting at a lunch table with papers and books on the table laughing .,indoors,man-made,restaurant,NA,4867980012.jpg
children in orange and neon green play soccer as their coach watches .,outdoors,man-made,recreation,NA,486852199.jpg
"two people in striped work uniforms sit at a small table , one of them resting his head on his arms .",indoors,man-made,restaurant,NA,4869820954.jpg
a person stands alone in a large ditch with an overpass in the background .,outdoors,man-made,transportation_urban,NA,4870785283.jpg
a man wearing a striped blue shirt and a turban sits before an ancient brick building while a woman wearing a pink blouse and hijab walks past .,outdoors,man-made,transportation_urban,NA,4871136587.jpg
small oriental girl trying to look through a telescope with eyes closed .,outdoors,man-made,other_unclear,NA,4871268492.jpg
tourists look at merchandise on a street vendors display in england riffling through cards and maps .,outdoors,man-made,work_education,NA,4871649486.jpg
"beside a long dock going out into a lake , several people swim and enjoy the water .",outdoors,natural,NA,body_of_water,4872170071.jpg
a woman in a university of rottingham hoodie playing with a little boy in a blue and white shirt .,outdoors,man-made,domestic,NA,4872377897.jpg
an asian child leans against green metal in front of a large dirt pile .,outdoors,man-made,domestic,NA,4872513153.jpg
two adults stand with five young children directly outside of a building .,outdoors,man-made,domestic,NA,4873103624.jpg
a little boy dressed in gray and wearing a large watch lies on a table and watches another boy wearing a green hat coloring in a book .,indoors,man-made,work_education,NA,4873132254.jpg
group of people sitting around a table next to meat hanging on hooks and laid out on a table .,indoors,man-made,restaurant,NA,4874998625.jpg
a man in a blue-green shirt walking by a building with a poster of a woman in a black dress .,outdoors,man-made,transportation_urban,NA,4875358140.jpg
a man in a nun costume has a cigarette in his mouth .,indoors,man-made,other_unclear,NA,4876504906.jpg
an elder man wearing black shorts and no shirt on a beach is holding a bottle that 's in a brown bag while lifting his other hand toward a blue towel that is in front of a shirtless man standing next to the man wearing black shorts .,outdoors,natural,NA,body_of_water,4877121562.jpg
cyclist participating in an organized event cross a large suspension bridge and two women riders have stopped to pose for a picture .,outdoors,man-made,transportation_urban,NA,4877883053.jpg
a yellow vehicle stops for pedestrians as they cross the street on a sunny day .,outdoors,man-made,transportation_urban,NA,4878343799.jpg
a man of perhaps indian descent is standing in an outdoor market in front of a variety of produce .,indoors,man-made,work_education,NA,4878432074.jpg
a brown dog wearing a collar is chasing and biting on a red broom .,indoors,man-made,domestic,NA,487894806.jpg
"a blue automobile with european license plate , parked under a skinny white umbrella , in front of a crowd of people .",outdoors,man-made,transportation_urban,NA,4878985410.jpg
a group of people are walking and standing in front of a mural with a woman on a ladder on it .,outdoors,man-made,transportation_urban,NA,4879450847.jpg
"a trio of male musicians are performing with one playing a guitar and singing into a microphone , another holding a harmonica , and the third playing a bass guitar .",outdoors,man-made,other_unclear,NA,4879539161.jpg
a young woman with bare feet on a crowded road looking down while many people are walking by and some are sleeping and a young man in a black shirt with yellow writing is looking at the people who seem to be sleeping .,outdoors,man-made,transportation_urban,NA,4879725156.jpg
a violin player with a painted face is playing in front of a crowd .,outdoors,man-made,transportation_urban,NA,4879964792.jpg
a boy in a black shirt and red wristbands hanging upside down while other people look on .,outdoors,man-made,recreation,NA,4881733837.jpg
a woman in blue wearing glasses holds up a blue and white striped shirt to a boy wearing yellow who also has glasses .,indoors,man-made,work_education,NA,4881829141.jpg
a man in suit and tie is sitting in an otherwise empty outdoor dining area .,outdoors,man-made,restaurant,NA,4882033971.jpg
a man is walking on a paved surface backdropped by a large art mural .,outdoors,man-made,transportation_urban,NA,4882632874.jpg
two brown dogs running and playing on a beach .,outdoors,natural,NA,body_of_water,488352274.jpg
"three men outside in a field , and one is doing an obscure pose .",outdoors,man-made,recreation,NA,4883883679.jpg
a boy is kissing a girl while sitting near a lake and a tree .,outdoors,natural,NA,field_forest,4884134400.jpg
a man in a bright orange shirt is standing in the middle of a group of people .,indoors,man-made,domestic,NA,488437959.jpg
"with a beautiful blue sky and green mountains in the background , a man in blue shorts and a blue shirt wades through the shallow , clear waters carry something white .",outdoors,natural,NA,body_of_water,488518506.jpg
a man in a black sweater is walking along a railroad track .,outdoors,man-made,transportation_urban,NA,4885212423.jpg
an older gentleman is sitting in a dark room with little light at a white small table and chairs .,indoors,man-made,other_unclear,NA,4885346367.jpg
"two young men walk toward the camera , with the redheaded man on the left turning his head to look back at three women in the background who are walking away in the other direction .",outdoors,man-made,transportation_urban,NA,4885361477.jpg
several people which appear to be friends stopping to take a picture .,indoors,man-made,transportation_urban,NA,4886237647.jpg
man with blue plaid shirt and white pants skateboards through a building that has graffiti art,indoors,man-made,recreation,NA,4886651712.jpg
a girl dressed in a black shirt sits on a curb next to a man in a white shirt while others gather around a green statue in the square .,outdoors,man-made,recreation,NA,4887520831.jpg
a woman in a blue tank top and shorts with a concerned look on her face sits on a bench holding a baby and a cellphone .,outdoors,man-made,transportation_urban,NA,4887639158.jpg
"several people sitting , standing or descending high , wide set of white , outside stairs .",outdoors,man-made,transportation_urban,NA,4888378070.jpg
"a man with a black hat and blue and white shirt standing near a stand full of hats , scarves , nesting dolls outside .",outdoors,man-made,transportation_urban,NA,4888431749.jpg
an older man in a purple shirt sitting on a bench with his foot on a pole .,indoors,man-made,transportation_urban,NA,4888936808.jpg
"young woman playing the violin , staring into the camera .",outdoors,man-made,other_unclear,NA,4889481566.jpg
a bald man in a black shirt and sunglasses plays a large stringed instrument outside .,outdoors,man-made,transportation_urban,NA,4889482908.jpg
a man wearing a blue shirt and dark pants is riding a bicycle and is approaching an intersection .,outdoors,man-made,transportation_urban,NA,4889818024.jpg
a blond women in a dress carrying a white purse walks past a window front .,indoors,man-made,other_unclear,NA,4890093788.jpg
four adults and a little blond girl walk up a set of outside stairs lead by a lady in a pink shirt .,outdoors,man-made,transportation_urban,NA,4890769146.jpg
"a band performs beneath colorful stage lights , the bass player singing into the microphone while the guitarist and drummer play in the background .",indoors,man-made,recreation,NA,48908641.jpg
a group of eight dancer both male and female dressed in casual shirts and pants are seen jumping in midair .,indoors,man-made,recreation,NA,4891356534.jpg
three women security officers showing off their awesome sunglasses .,outdoors,man-made,other_unclear,NA,4891622164.jpg
a large group of men in scottish outfits are playing bagpipes .,outdoors,man-made,work_education,NA,4891975016.jpg
a blond-haired woman and her friend are buying some items from the man in the white t-shirt while the other blond woman stands near the baby stroller .,outdoors,man-made,work_education,NA,4892691213.jpg
a very busy market street with lots of people looking at different things .,outdoors,man-made,transportation_urban,NA,4892698507.jpg
"a large group of men , women , and children gather on a lawn for a concert .",outdoors,man-made,recreation,NA,4893369019.jpg
"a man in a gray suit walks down a stone corridor , carrying a briefcase .",indoors,man-made,transportation_urban,NA,4893518190.jpg
a fat man is listening to headphones sitting on his motorcycle,outdoors,man-made,transportation_urban,NA,4893597664.jpg
a little girl with a woman that is bending over painting chinese symbols on the cement .,outdoors,man-made,transportation_urban,NA,4894124300.jpg
man wearing a black and red striped shirt taking a photo next to a lion statue .,outdoors,man-made,transportation_urban,NA,4895355979.jpg
"a man with a full head of hair and wearing a backpack , shirt , black slacks and dress shoes is walking out of "" new york dolls gentlemen 's club . """,outdoors,man-made,transportation_urban,NA,4895398811.jpg
a young girl with long blond is standing in a field holding a big white and yellow ball .,outdoors,man-made,recreation,NA,4895679704.jpg
"kids walking on the street , one blond girl wearing a white outfit drinking from a straw , one brown-haired girl in white shorts and dark top , turned around , holding her cellphone .",outdoors,man-made,transportation_urban,NA,4895768110.jpg
"male in brown leather jacket and black slacks , looking down at his phone , leaning against a brown painted box .",outdoors,man-made,transportation_urban,NA,4895977486.jpg
a woman wearing a black sari with orange floral print reads a book with a purple cover .,outdoors,man-made,recreation,NA,4896173039.jpg
a farmers market on the side of the street selling fruits as a bus passes on the road beside .,outdoors,man-made,transportation_urban,NA,4896490963.jpg
a person wearing all white is sitting on concrete while a cat sits behind them .,outdoors,man-made,transportation_urban,NA,4896937239.jpg
a man in an orange vest is on the sidewalk playing a guitar and singing while others are walking down the sidewalk .,outdoors,man-made,transportation_urban,NA,489723654.jpg
"an man in a striped shirt and jeans is performing music using buckets , cans and drumsticks .",outdoors,man-made,transportation_urban,NA,4897542943.jpg
one young man in a white t-shirt takes a photograph of two other young men wearing baseball caps on a wall in front of a body of water .,outdoors,man-made,transportation_urban,NA,4898769564.jpg
"a man with a black cap , a long beard , a plaid shirt , and black pants is looking out over water .",outdoors,natural,NA,body_of_water,4898790718.jpg
three tan and brown dogs are running over grass .,outdoors,natural,NA,field_forest,490044494.jpg
a man with a beard is outside at an event looking through a camera with a long lens and sitting beside audio mixing equipment .,outdoors,man-made,recreation,NA,4900530053.jpg
"a shirtless , blue-eyed , short-haired boy is wet from the shallow pool , where two other people are standing in the water .",outdoors,man-made,recreation,NA,4901396689.jpg
two elderly women wearing hats and swimsuits are walking through shallow water at the beach .,outdoors,natural,NA,body_of_water,4902104884.jpg
a woman in a blue and white dress is walking down the sidewalk past two men leaning against the buildings .,outdoors,man-made,transportation_urban,NA,4902710339.jpg
a group of three girls stand talking in front of a photo booth that is covered with graffiti .,outdoors,man-made,transportation_urban,NA,4902805416.jpg
"a group of people , including three police officers , watch women dancing around a pole .",outdoors,man-made,transportation_urban,NA,4903293024.jpg
a man working with metals using welding or grinding tools .,indoors,man-made,work_education,NA,4904199439.jpg
a tanned male surf instructor wearing a black long-sleeved rash guard and surf shift holding a board and teaching a young white redheaded female wearing a red rash guard and surf shirt .,outdoors,natural,NA,body_of_water,4904276466.jpg
"an old man in a striped shirt is glaring away from the other person on the bench , most likely due to anxiety .",outdoors,man-made,transportation_urban,NA,4905237732.jpg
black man playing plastic tub drums on the side of a street on a hot day .,outdoors,man-made,transportation_urban,NA,4906687225.jpg
a man in an argyle shirt bends down to look at the goodies through the glass in an asian shop .,indoors,man-made,work_education,NA,4906688029.jpg
a man in a teal shirt reads a newspaper inside a newspaper stand .,outdoors,man-made,work_education,NA,4906688033.jpg
a woman in a black dress walks down a street at night past a wall with orange and black fixtures .,outdoors,man-made,transportation_urban,NA,4909342623.jpg
a woman outside on the city streets wearing a black shirt talking on the phone .,outdoors,man-made,transportation_urban,NA,4909669888.jpg
a woman in a black top and blue skirt is pushing a carriage or cart down a long empty tree-lined road .,outdoors,man-made,transportation_urban,NA,4910904772.jpg
a man in a black shirt with a white ring in his right hand reaching for something on the edge of a window .,outdoors,man-made,other_unclear,NA,4912108775.jpg
an obese white male wearing a blue shirt and khaki shorts sits in front of fountain all while gabbing on phone .,outdoors,man-made,recreation,NA,4912348669.jpg
a girl in a swimsuit is in the diving position with water flying out of her hair .,outdoors,man-made,recreation,NA,4912369749.jpg
a young woman wearing a glittery black costume glides across the ice .,indoors,man-made,recreation,NA,4912471031.jpg
people stand and watch from the grassy hill as an airplane soars close overhead .,outdoors,man-made,other_unclear,NA,4912476644.jpg
"two adults , one a man and one a woman , in orange shirts , attempt to make a swimmer feel better by hugging her and talking to her .",indoors,man-made,recreation,NA,4912972404.jpg
a uniformed man in the army is training a german shepherd using an arm guard .,outdoors,man-made,recreation,NA,4913610444.jpg
a man in a white outfit covered with red is walking down the street wearing white face paint .,outdoors,man-made,transportation_urban,NA,4914729306.jpg
"a view of bicyclists on a city street , riding in both directions , with red reflective safety cones dividing the two lanes .",outdoors,man-made,transportation_urban,NA,4914829251.jpg
there 's a red bus making a left turn into a traffic circle that has a sprinkler system .,outdoors,man-made,transportation_urban,NA,4914994391.jpg
a group of tourists riding camels on a dirt path accompanied by pedestrians .,outdoors,natural,NA,field_forest,4915015674.jpg
a man reading a book on the sidewalk with just his blue pajamas and headphones while sitting on a chair .,outdoors,man-made,transportation_urban,NA,4915029510.jpg
"three men , two of whom are wearing white jumpsuits , stand together talking on a boat .",outdoors,man-made,work_education,NA,4915228657.jpg
the lady crossed her arms and kept walking through the park as a man in a red shirt was drinking his bottle of coke nearby .,outdoors,man-made,transportation_urban,NA,4915359289.jpg
two men are walking down a sidewalk carrying blue netting to the ocean .,outdoors,man-made,transportation_urban,NA,4915375429.jpg
"a little girl sitting on a bench is eating ice cream from a cup , with a red spoon in her right hand .",outdoors,man-made,transportation_urban,NA,4916416205.jpg
"a young man in red shoes is skateboarding on the rim of a skate bowl , while a young man with a blue backpack rides by on a green bike .",outdoors,man-made,recreation,NA,4916500021.jpg
"a woman is talking on her phone while walking toward an east asian style gate over a street , while a man on the sidewalk is reading a newspaper .",outdoors,man-made,transportation_urban,NA,4916780082.jpg
"a man in a white tank top , bandanna and black pants does a handstand on the ground in front of a crowd of people .",outdoors,man-made,transportation_urban,NA,4917930892.jpg
an asian man is standing in front of a desk with a computer on it and next to a projector screen with a slide about the ford fiesta on it .,indoors,man-made,work_education,NA,4918785879.jpg
"a young girl hops on the path to avoid the puddles , located near a lake .",outdoors,natural,NA,body_of_water,491964988.jpg
"at half past <number> , a train releases passengers to go on with their daily activities .",indoors,man-made,transportation_urban,NA,4920306992.jpg
"new york city is a highly crowded place , where people do various activities from walking to sitting on stairs using a laptop to just watching the city crowd .",outdoors,man-made,transportation_urban,NA,4921124228.jpg
a man in a light blue shirt and skinny jeans waves in a crowded airport terminal .,indoors,man-made,transportation_urban,NA,4921249775.jpg
a woman places her arm around another woman so they can both get under the umbrella in the rain .,outdoors,man-made,transportation_urban,NA,4921350374.jpg
"a woman holds a yellow stick and pokes the tarp over a floral display during a rainstorm , releasing large quantities of water to the ground .",outdoors,man-made,work_education,NA,4921374490.jpg
a woman is pushing up at the roof of a flower stand with some sort of long stick to get the water off of it .,outdoors,man-made,work_education,NA,4921377842.jpg
a bright yellow taxi passes through a busy street in a crowded neighborhood .,outdoors,man-made,transportation_urban,NA,4922420794.jpg
a girl laying down reading at a park with people minding their own business .,outdoors,man-made,transportation_urban,NA,4922680345.jpg
smoke has filled the air and the buildings preventing the firefighter from entering the building .,outdoors,man-made,transportation_urban,NA,4922742734.jpg
a man in blue lies on a mostly-barren patch of grass while small groups of people congregate in the distance .,outdoors,man-made,recreation,NA,4923271886.jpg
a man walking outside with a golf cap on in front of a wall with yellow graffiti .,outdoors,man-made,transportation_urban,NA,4923916404.jpg
an indian man is carting a package around the neighborhood .,outdoors,man-made,transportation_urban,NA,4926024571.jpg
a woman dressed in a silver tank top and black pants walks down the sidewalk in a poor area of a city .,outdoors,man-made,transportation_urban,NA,4926118301.jpg
a man whose face is only partially seen is sitting down and writing something with a pen on paper with a cup in front of him with disney characters .,indoors,man-made,work_education,NA,4926723.jpg
a naked man is sitting in the grass next to a bicycle reading a newspaper .,outdoors,natural,NA,field_forest,4927312317.jpg
a man stands on a chair as he adjusts a tarpaulin for a booth .,outdoors,man-made,recreation,NA,4928300049.jpg
"a man with a green backpack is walking through the rain behind two men , one of whom has an umbrella .",outdoors,man-made,transportation_urban,NA,4928593125.jpg
"various people including a male in a great britain flag hat , a woman in jean shorts and a black sweatshirt are working by a banana stand .",outdoors,man-made,transportation_urban,NA,4928886631.jpg
a bicycle wielding youth strikes a pose for the camera .,outdoors,man-made,transportation_urban,NA,4928912973.jpg
a group of people works hard to paddle their boat .,outdoors,natural,NA,body_of_water,4929428870.jpg
a older asian man wearing a straw hat stops on the sidewalk to pose for a picture .,outdoors,man-made,transportation_urban,NA,4930537192.jpg
two people are reading something while sitting on a bench .,outdoors,man-made,transportation_urban,NA,4930631660.jpg
two men in plaid shirts riding horses and they are lassoing a calf .,outdoors,man-made,recreation,NA,4930632679.jpg
a young boy in a black sweatshirt and red vest plays on a red jungle gym .,outdoors,man-made,recreation,NA,493109089.jpg
"two girls , one with dark hair , wearing glasses and red pants , the other with a blue shirt and jeans with blond-hair talking and walking down a sidewalk .",outdoors,man-made,transportation_urban,NA,4931383325.jpg
a panorama with cool colors shows a man fishing on the foreground while a bot is visible on the background,outdoors,natural,NA,body_of_water,4931508322.jpg
"a guy with a yellow sweatshirt and blue jeans looking at something on the table , possibly food or the flowers in front of him .",indoors,man-made,domestic,NA,4931574632.jpg
a woman with long hair and a white top stands on a city street while two people stand beside her .,outdoors,man-made,transportation_urban,NA,4932959759.jpg
