group_number,sentence,group_variance
4532,a women 's high school basketball team groups on a basketball court .,0.6694339021794269
4532,young female volleyball team stand on the sidelines to prepare .,0.6694339021794269
4532,a team of volleyball players are getting ready to play .,0.6694339021794269
4532,volleyball players celebrate .,0.6694339021794269
4533,two women looking up and pointing at a bridge in front and above them .,0.5446526166018497
4533,two women admire the suspension bridge from the side .,0.5446526166018497
4533,people taking a boat ride and looking at a bridge .,0.5446526166018497
4533,two people by a river looking at the scenery .,0.5446526166018497
4533,two women are looking at a large bridge .,0.5446526166018497
4534,two teams of men ( one wearing green uniforms and one wearing black and white uniforms ) are playing a sport on ice wearing rollerskates .,0.4067803074742342
4534,"several male players from two rollerskating teams are playing a game in a rink , while the referee stands right near them .",0.4067803074742342
4534,a man in a green jersey and rollerskates stumbles as a man in a black jersey appears to collide with him .,0.4067803074742342
4534,several men are rollerskating while wearing two distinct uniforms with a ref in the background .,0.4067803074742342
4534,a group of men in helmets and uniforms rollerskate while a referee watches .,0.4067803074742342
4535,a woman in a black and red accented outfit is running across a bridge in nature .,0.6060149509507093
4535,a woman wearing a jumpsuit is jogging and holding a blue rag .,0.6060149509507093
4535,a very fit woman runs with foliage in the background .,0.6060149509507093
4535,a blond woman dressed in black and red is running .,0.6060149509507093
4535,the blond woman runs beside the lush vegetation .,0.6060149509507093
4536,an elderly couple in a prayer mood squatting on a wrapper laid on the ground with a bushy background .,0.9196953807880215
4536,an old man strokes his beard while a woman rubs her eyes .,0.9196953807880215
4536,a man and a woman beneath a shade tree saying a prayer .,0.9196953807880215
4536,"two people , a man and a woman , are sitting outside .",0.9196953807880215
4536,a man is shocked as he looks at something .,0.9196953807880215
4537,the redheaded girl giggles happily as she swings her pillow at her opponent during a recent pillow fight .,0.4965185059067301
4537,a lady in a red shirt with red-hair laugh while throwing a pillow over her left shoulder .,0.4965185059067301
4537,a woman with red-hair swings a pillow and laughs .,0.4965185059067301
4537,a young redheaded woman laughs at something .,0.4965185059067301
4537,a redhead girl in a pillow fight .,0.4965185059067301
4538,two young men play roller hockey on an indoor rink while a referee looks on near the goal net .,0.5343542765013538
4538,"two young men playing a game on rollerskates with curved sticks , while a referee looks on .",0.5343542765013538
4538,a roller-hockey player is attempting to make a shot that the goalie is blocking .,0.5343542765013538
4538,a young man in s green and white striped shirt playing roller hockey .,0.5343542765013538
4538,roller-hockey player saving the puck,0.5343542765013538
4539,a man in a white t-shirt and blue baseball cap is overseeing some kids in a laboratory setting .,0.5129789173338075
4539,students are participating in a science class by examining objects through a microscope .,0.5129789173338075
4539,a child looks through a microscope while and adult stands at the edge of a table .,0.5129789173338075
4539,a group of children are looking into microscopes with two men observing .,0.5129789173338075
4539,a group of people look through microscopes .,0.5129789173338075
4540,a young child is splashed by the ocean 's waves while she plays on the beach .,0.466169271088388
4540,a child is playing on the beach splashing water everywhere .,0.466169271088388
4540,a girl splashing in a wave at the beach .,0.466169271088388
4540,a girl plays on the shore at the beach .,0.466169271088388
4540,a child is splashing in the surf .,0.466169271088388
4541,a photographer with bushy dark hair takes a photo of a skateboarder at an indoor park .,0.66783510815148
4541,there is a man with an afro taking photographs of a man grinding on a rainbow rail .,0.66783510815148
4541,a person is crouched down taking a photograph of a skateboarder .,0.66783510815148
4541,a photographer capturing a skateboarder mid trick .,0.66783510815148
4541,one man doing skateboarding stunts .,0.66783510815148
4542,"a pitcher is pitching a baseball to a catcher , who is standing in front of an umpire and behind a batter .",0.5612065574163561
4542,"a baseball pitcher pitches a fastball to an on-looking batter , catcher , and umpire .",0.5612065574163561
4542,a pitcher just got done throwing the ball towards the batter on a baseball field .,0.5612065574163561
4542,a group of men playing baseball with one man throwing the ball .,0.5612065574163561
4542,"he makes the pitch , and the batter is at the ready .",0.5612065574163561
4543,"a few dozen able-bodied men in kilts are gathered for an outdoors event , with a thrown stick nearing the camera .",0.5401209288521089
4543,"a large number of people are watching men dressed in kilts , one of whom has thrown a long pole .",0.5401209288521089
4543,people all around on a hot sunny day watching a large tan stick get thrown .,0.5401209288521089
4543,a group of men wearing kilts throwing a long wooden stick .,0.5401209288521089
4543,a man wearing a kilt has thrown a large pole .,0.5401209288521089
4544,a surfer wearing a red shirt takes on a huge blue wave .,0.46387894898990467
4544,a guy with a red shirt is surfing ahead of the waves .,0.46387894898990467
4544,man surfing at the bottom of a large wave .,0.46387894898990467
4544,a person is surfing on a large wave .,0.46387894898990467
4544,a person surfing in the ocean .,0.46387894898990467
4545,a middle-aged white male is riding a bicycle across a grassy trail with an intense look on his face .,0.6428539699517035
4545,a man wearing a yellow cycling suit and white helmet while riding a bicycle .,0.6428539699517035
4545,"a white , male , professional biker riding on the countryside .",0.6428539699517035
4545,"a man , wearing a helmet , biking though grass and dirt .",0.6428539699517035
4545,a cyclist pedals down a hill .,0.6428539699517035
4546,an african-american female sits outside of a village side in a foreign country as she works on sewing on some unknown material as she sets on another material on top of the dirt .,0.47299732533034344
4546,a woman sitting on a piece of cloth surrounded by dirt and is working on a piece of cloth,0.47299732533034344
4546,a young woman is sitting on the ground and cutting up a lacy piece of fabric .,0.47299732533034344
4546,a lady siting on the ground cutting decorating out a white sheet .,0.47299732533034344
4546,a young woman sits on the ground while working on a blanket .,0.47299732533034344
4547,female performers wearing white stage makeup and costumes with a dark background .,0.6086983193208741
4547,"women in white robes , dancing with half their face painted .",0.6086983193208741
4547,a performance is being put on by many girls in white .,0.6086983193208741
4547,five young women dressed all in white performing .,0.6086983193208741
4547,teenage girls in a dance recital .,0.6086983193208741
4548,"a paraplegic ( with prosthetics ) wearing a finish line banner , is walking next to a middle-aged man wearing a yellow t-shirt shirt .",0.4895337318441335
4548,a man with a disability who does n't have legs is walking with another man who is entered into a marathon .,0.4895337318441335
4548,"two men , one of which has two prosthetic legs , are walking on pavement .",0.4895337318441335
4548,a legless man is walking next to a man in a bright yellow shirt .,0.4895337318441335
4548,a man with prosthetic legs just finished a run .,0.4895337318441335
4549,"one boy in orange shorts standing on a rock cliff over water , while the other boy in black shorts jumps off into the water .",0.5458932717844176
4549,a man in a blue swimsuit jumps from a cliff into the water while another man watches .,0.5458932717844176
4549,"two males on a rock over water , one in midair jumping into the water .",0.5458932717844176
4549,two males on a cliff edge and one is jumping into the water,0.5458932717844176
4549,a man jumping off of rocks into a pool of water .,0.5458932717844176
4550,"the little ballerinas are all wearing white bows , dresses and leggings .",0.5132179105287511
4550,a group of little girls perform a recital on stage dressed in all white .,0.5132179105287511
4550,group of ballerinas in white tutus get ready to dance,0.5132179105287511
4550,eleven girls in white tutus stand and pose on stage .,0.5132179105287511
4550,young girl ballerinas in white tutus on a stage .,0.5132179105287511
4551,a lady dances in a polka dot dress and a head of flowers with a fan clasped in her hand while others are looking in a different direction with two men holding onto a ladder and others discussing .,0.7936278199481288
4551,a man dressed as a woman and other people stand around tables with checkered tablecloths and a ladder .,0.7936278199481288
4551,one man in a dress dances as another man stands by a ladder and faces the other way .,0.7936278199481288
4551,several older people stand near a ladder while wearing costumes .,0.7936278199481288
4551,several people are on stage preparing for a show .,0.7936278199481288
4552,"a muscled , shirtless man sitting on a bench working out on an arm-exercising machine .",0.7094495379289638
4552,black man with his back to us doing exercises outside .,0.7094495379289638
4552,working out to prep for the day of activity .,0.7094495379289638
4552,a man is working out in the outdoors .,0.7094495379289638
4552,a man showing his muscles .,0.7094495379289638
4553,"a sponsored cyclist in blue sits in the midst of a race , smile on his face as he goes through a field of green with a slightly cloudy sky in the background .",0.8056375476362323
4553,one woman is riding a bicycle in the foreground with other bicyclists in the background .,0.8056375476362323
4553,a middle-aged woman in a spandex biking suit riding her bike .,0.8056375476362323
4553,an older woman competing in an outdoor a cycling race .,0.8056375476362323
4553,guy riding a bicycle down a grassy trail .,0.8056375476362323
4554,"a tennis match on a red clay court in concluding as the winners in black celebrate , while the losers , in white , walk over to shake hands .",0.49717139009276146
4554,a conclusion of a doubles tennis match on a brown clay court where the two players in black have their arms raised as if in victory .,0.49717139009276146
4554,"two men in black jumped with arms raised on a tennis court , as the opposing team in white walk towards the net .",0.49717139009276146
4554,two men in black celebrating on a tennis court opposite two men in white .,0.49717139009276146
4554,tennis players with their hands up .,0.49717139009276146
4555,a female wears a headlamp while reading a sheet of paper with a laptop open in front of her and a graphing calculator and hand sanitizer on the desk beside the computer .,0.6845010412756078
4555,a young women sits in front of her computer and tries to study the fine print on a paper with the aid of a doctor 's spotlight attached to her head .,0.6845010412756078
4555,a girl sitting at her laptop reading instructions .,0.6845010412756078
4555,woman reads manual on cluttered desk .,0.6845010412756078
4555,girl in white shirt studying at home,0.6845010412756078
4556,"a young boy , the goalie on a soccer team , about to block a goal by the other team .",0.7101870404365442
4556,an adorable child leaping to block a soccer ball from entering the goal .,0.7101870404365442
4556,a boy is playing soccer on a playground .,0.7101870404365442
4556,a young soccer goalie is making a save .,0.7101870404365442
4556,a little boy running for a ball .,0.7101870404365442
4557,"the bare-chested young man , attempted to gain a firm grip on the rock , as he attempted to scale the mountain .",0.3520567082196422
4557,a shirtless man is rock climbing on a vertical rock face .,0.3520567082196422
4557,a guy without a shirt on climbing up the side of a rock .,0.3520567082196422
4557,a shirtless young man is rock climbing .,0.3520567082196422
4557,a shirtless man climbing up a cliff .,0.3520567082196422
4558,"an amateur astronomer looks into the eyepiece of a large telescope set up in a field next to its carrying case , while another one overviews the telescope itself .",0.41491950287529034
4558,a man in a blue shirt looks through a large telescope outside while a man in a red shirt looks on .,0.41491950287529034
4558,a man in a blue shirt and a man in a red shirt work with a high powered telescope .,0.41491950287529034
4558,two men are trying to align their telescope that is positioned in a field .,0.41491950287529034
4558,two men handle a large telescope while one is looking through .,0.41491950287529034
4559,three dogs on a beach looking at a red ball in someones hand,0.4083257627087933
4559,three dogs look as a human holds a pink ball on the beach .,0.4083257627087933
4559,a pink ball is being held up before three dogs on a beach .,0.4083257627087933
4559,three dogs stare curiously at a chewed up toy,0.4083257627087933
4559,three dogs stare at a red ball at the beach .,0.4083257627087933
4560,a wakeboarder is traveling across the water behind a ramp .,0.6968519926587708
4560,water splashes up as a man waterskis through a lake .,0.6968519926587708
4560,a man waterskiing and being splashed by the water .,0.6968519926587708
4560,a man is wake while being pulled by a boat .,0.6968519926587708
4560,man shows his skills on waterskis .,0.6968519926587708
4561,construction workers are unloading bricks from a truck parked directly across from the work area where another worker waits .,0.8217699248122283
4561,construction workers stand in a street attempting to move bricks .,0.8217699248122283
4561,workers moving bricks from a white and green truck .,0.8217699248122283
4561,a construction crew on site near a work truck .,0.8217699248122283
4561,not appearing within my field of vision .,0.8217699248122283
4562,a male wearing a black t-shirt and blue jeans is dong a trick on a skateboard in what looks like a parking lot .,0.5262997646185026
4562,guy with black shirt and blue jeans performing tricks in a skateboard,0.5262997646185026
4562,a man in a black shirt is skateboarding around a sunny street .,0.5262997646185026
4562,skateboarder performs a stunt on an uphill residential street .,0.5262997646185026
4562,a young man in the street doing a skateboard trick .,0.5262997646185026
4563,"a guy is on a skateboard jumping up in the air with the skateboard , he is wearing a black sleeves shirt and white shorts and white tennis shoes , there is pavement and trees and buildings .",0.5663076319922729
4563,a dark-skinned man in white shirts and a black sleeveless shirt flips his skateboard on a cement surface surrounded by tall buildings and palm trees .,0.5663076319922729
4563,young man performing a skateboard trick on a sidewalk in a city .,0.5663076319922729
4563,a skateboarder doing a trick on the cement on a sunny day .,0.5663076319922729
4563,a young man maneuvering in the air with a skateboard .,0.5663076319922729
4564,a standing man is reading a newspaper on a deck in a park type setting .,0.6595760618540583
4564,man reading book on the deck with lots of trees around .,0.6595760618540583
4564,a man reads the paper on a deck under some trees .,0.6595760618540583
4564,a man is leaning on a railing reading .,0.6595760618540583
4564,the person is reading a book .,0.6595760618540583
4565,adults sitting behind a conference table with bottles of water .,0.9015780291790385
4565,panel representatives sitting on a stage in an auditorium .,0.9015780291790385
4565,a group of five people are leading a meeting .,0.9015780291790385
4565,a man talking to a crowd at a meeting,0.9015780291790385
4565,people speaking on their charity .,0.9015780291790385
4566,a small girl wearing a white and multi-print dress sitting at the bottom of a slide .,0.46272167208002823
4566,a little girl in a white sundress smiles and slides down a blue slide .,0.46272167208002823
4566,the girl in the white dress is going down the blue slide,0.46272167208002823
4566,a little girl on a blue slide at a playground .,0.46272167208002823
4566,a young girl is at the bottom of a slide .,0.46272167208002823
4567,a person in a white hooded shirt is sitting in a chair near a body of water and there are buildings in the background .,0.48391042677800034
4567,"one man , wearing a hooded sweatshirt , sitting at a fountain watching the people of the city .",0.48391042677800034
4567,a person wearing a white hoodie gazes across the water at the washington monument during dusk .,0.48391042677800034
4567,a person in a white sweatshirt is sitting in a chair near a pond and monument .,0.48391042677800034
4567,a man in a white hoodie relaxes in a chair by a fountain .,0.48391042677800034
4568,"a person wearing a blue helmet , a t-shirt , and blue jean shorts is outside on a skateboard .",0.6220628120738985
4568,"a skateboarder moving extremely quickly , attempting to turn while going down a hill .",0.6220628120738985
4568,an male in a white t-shirt and denim shorts skateboarding down a path .,0.6220628120738985
4568,someone skating boarding quickly down a road .,0.6220628120738985
4568,a young man in jean shorts is skateboarding .,0.6220628120738985
4569,"a man is sitting and leaning over a table , looking through a microscope-like device with an ipad on the table next to him .",0.6704935216659127
4569,a man works on engineering a circuit as he monitors the progress on a tablet device .,0.6704935216659127
4569,man observes a wavelength given off by an electronic device .,0.6704935216659127
4569,a male working on a scientific experiment .,0.6704935216659127
4569,this man is working with an i-pad .,0.6704935216659127
4570,"two brown and white dogs , one a boxer and the other a terrier , play on a rock covered hill with a blue sky and powdery clouds in the background .",0.4436425747644064
4570,a brown dog and a white dog are running across a stony hillock .,0.4436425747644064
4570,"two brown and white dogs run on rocks , sky in background .",0.4436425747644064
4570,two dogs run next to each other across rough terrain .,0.4436425747644064
4570,two dogs are running along a rocky hill .,0.4436425747644064
4571,"three children wearing santa claus hats smile , arms raised , in front of a christmas tree .",0.3996578740333663
4571,<number> children holding their arms up while smiling with a christmas tree in the background .,0.3996578740333663
4571,three young children strike poses wearing santa-hats in front of a christmas tree .,0.3996578740333663
4571,the children with santa hats are happily dancing around the christmas tree .,0.3996578740333663
4571,children are very excited on a christmas eve .,0.3996578740333663
4572,"the short-haired man appears to be holding something to the long , curly-haired man 's chin .",0.4854496858593347
4572,man with long hair and goatee grimaces as his beard is shaved off by a man in gray shirt .,0.4854496858593347
4572,a man with long curly hair grimacing as a man uses a clipper on his beard .,0.4854496858593347
4572,a man is shaving another man 's beard .,0.4854496858593347
4572,a barber shaves another man 's beard .,0.4854496858593347
4573,a team of rescuers in the water help a person on a gurney .,0.6262708512473392
4573,people scuba diving with one person on a stretcher .,0.6262708512473392
4573,all the red suits are awaiting a snorkeling lesson .,0.6262708512473392
4573,a group of people in the water wearing scuba gear .,0.6262708512473392
4573,a group of divers rescue a man in the water .,0.6262708512473392
4574,on a sunny fall day a young man throws an object while standing by a leaf covered pool .,0.5738659383789149
4574,a boy in a hoodie is throwing an object into a dirty swimming pool .,0.5738659383789149
4574,a man throwing an object into a pool of water .,0.5738659383789149
4574,man throwing an object into a body of water .,0.5738659383789149
4574,a man throwing a pack of bread .,0.5738659383789149
4575,a basketball player from penn state dribbles a ball while being surrounded by lafayette players .,0.642232394328178
4575,a basketball game showing lafayette player number <number> and penn state player number <number> .,0.642232394328178
4575,a basketball player in white squats while a player in red moves toward him .,0.642232394328178
4575,men from lafayette and penn state are playing basketball .,0.642232394328178
4575,the two college basketball teams are playing a game .,0.642232394328178
4576,"somewhere in asia , a child is dressed in a costume , possibly as a sort of demon , and is doing a presentation in front of a large audience .",0.6827497098542539
4576,an individual in black and white clothing and a mask is in the foreground of a group of children .,0.6827497098542539
4576,this men performs in front of people while dancing and having mask on face .,0.6827497098542539
4576,performer who is wearing <number> hats a scary mask and a black and white robe .,0.6827497098542539
4576,a man is dancing while wearing white and black as well as a mask .,0.6827497098542539
4577,a surfer is riding a vast wave that is every surfer 's dream come true .,0.39270839053996554
4577,a surfer riding along a wave that is crashing down .,0.39270839053996554
4577,a surfer in a wetsuit catches a nice wave to ride .,0.39270839053996554
4577,a surfer about to catch a big wave .,0.39270839053996554
4577,a surfer riding the waves .,0.39270839053996554
4578,a man dressed in layers is attempting a trick on his snowboard .,0.6286023591826675
4578,a young man takes an airborne leap while snowboarding .,0.6286023591826675
4578,a snowboarder with a colorful board in the air .,0.6286023591826675
4578,"guy snowboarding on a "" hate "" board .",0.6286023591826675
4578,a man snowboarding down a hill .,0.6286023591826675
4579,an asian kickboxer is in the middle of kicking his opponent in the ring at a mohegan sun casino .,0.5521917754285397
4579,a man in red shorts lifts his leg to kick another man in white shorts during a boxing match .,0.5521917754285397
4579,two fighters facing off in a boxing ring with a crowd watching .,0.5521917754285397
4579,two men are boxing with a crowd watching them .,0.5521917754285397
4579,two male boxers fighting in a match .,0.5521917754285397
4580,"a man rides a surfboard over a wave , the nose of the board pointing downward .",0.5132903122825168
4580,a surfer in a wetsuit grabs his surfboard while at the height of a wave .,0.5132903122825168
4580,a man surfs with a white surfboard in the water .,0.5132903122825168
4580,a surfer in a wetsuit rides a wave .,0.5132903122825168
4580,a man surfing a small wave .,0.5132903122825168
4581,<number> children - who appear to be about 10-11 years old - are practicing judo .,0.5630430530978217
4581,young karate participants sparring competitively .,0.5630430530978217
4581,an intense karate scene between two young boys .,0.5630430530978217
4581,boy 's are competing in martial arts .,0.5630430530978217
4581,two children having a karate match .,0.5630430530978217
4582,a young adult male leans against a brick wall with his laundry bag and speaks into his cellphone with his free hand .,0.41412157417375717
4582,the young man leaning against a brick wall with a bag of laundry is talking to someone on a cellphone .,0.41412157417375717
4582,a young man carrying a big bag of clothing is standing in an alley and talking on a cellphone .,0.41412157417375717
4582,"a guy holding his laundry against the wall , while talking on his cellphone .",0.41412157417375717
4582,white male talking on phone with laundry in hand .,0.41412157417375717
4583,a man with a yellow helmet riding a red and yellow motorbike in a motocross arena .,0.6870359848031189
4583,a motocross biker is standing and riding his yellow and red motorcycle .,0.6870359848031189
4583,man in yellow helmet riding a motorbike in a dirt arena .,0.6870359848031189
4583,a rider stands for a moment above his dirk bike .,0.6870359848031189
4583,a competitive biker pauses on the course .,0.6870359848031189
4584,a couple is playing in the snow and he has either fallen or is going to make an angel .,0.5584028692652039
4584,a man is lying in snow laughing while a female is looking on .,0.5584028692652039
4584,a man lays in the snow while a girl stands next to him .,0.5584028692652039
4584,a man and another person are playing in the snow .,0.5584028692652039
4584,two young adults are enjoying time in the snow .,0.5584028692652039
4585,girls in white shirts and blue skirts shoot arrows from bows .,0.5583435429471599
4585,<number> children japanese with bows practicing in front of sensei .,0.5583435429471599
4585,five woman all dressed in uniform are in an archery class .,0.5583435429471599
4585,a group of five women in blue skirts practicing archery .,0.5583435429471599
4585,five women are practicing bow and arrow skills indoors .,0.5583435429471599
4586,a man appears to be pushing a young redheaded child on the swing set which lays on a bed of wood chips .,0.5559273295434286
4586,a little girl is on a playground swing while a redheaded man in a green sweatshirt stands by .,0.5559273295434286
4586,a man in a green sweater pushes a toddler wearing red boots on a swing .,0.5559273295434286
4586,"little girl swinging on swing , accompanied by a man .",0.5559273295434286
4586,a small girl is swinging .,0.5559273295434286
4587,"a young girl is wearing a blue patterned swimsuit , a black and yellow swim cap and has blue swim goggles on her head .",0.4533227841588623
4587,"a young female wearing a swimsuit , goggles , and swimming cap looking in front of her with an open mouth .",0.4533227841588623
4587,a girl wearing a swim cap and goggles on her head at a swim meet,0.4533227841588623
4587,"a girl in a bathing suit , swim cap and goggles .",0.4533227841588623
4587,a young girl sitting in swimming gear,0.4533227841588623
4588,"two boys of different teams are running a crosscountry race , past a pile of leaves , near a parking lot .",0.6337108488263423
4588,"two men , one in a yellow top the other in a red , participating in a race during the fall .",0.6337108488263423
4588,"two men , one in a yellow jersey , the other red , jogging on a fall day .",0.6337108488263423
4588,two guys are wearing uniforms who are running in the grass .,0.6337108488263423
4588,two young men are running through the grass in the fall .,0.6337108488263423
4589,"fat man climbs a tree , but his fat girl friend and dumb dogs wearing sweaters are not impressed .",0.5143720347228591
4589,a large man attempts to climb a tree while a cat & dog sit near him .,0.5143720347228591
4589,a person wearing a blue shirt and khaki pants climbing in a tree .,0.5143720347228591
4589,a man climbing a tree while a woman is below with her dogs .,0.5143720347228591
4589,a woman with two dogs standing near a man climbing a tree .,0.5143720347228591
4590,there is a large crowd of people watching a soccer game with one team having a mostly black uniform and the other team a mostly white uniform .,0.7454796023732895
4590,a man holding a ball in his hand playing a sport surrounded by the opposing team .,0.7454796023732895
4590,a handball player prepares to throw in a sea of defenders .,0.7454796023732895
4590,man in black jersey with ball with man in white jersey,0.7454796023732895
4590,a man mid-throw during a handball game .,0.7454796023732895
4591,a very tired little boy 's taking advantage of bed setting in a department store to get some rest .,0.4054513042218091
4591,a child resting on a bed at a furniture store waiting for his mom to get done shopping .,0.4054513042218091
4591,a very young boy wearing a green long-sleeve shirt is laying on a bed at a store .,0.4054513042218091
4591,very young boy in a green shirt laying face down on a white bed .,0.4054513042218091
4591,tired little boy lays down on a display bed at a store .,0.4054513042218091
4592,"a guy with glasses , jean shorts , and converse sneakers is fixing a bike .",0.5317017350244369
4592,here is a man with a mustache and glasses and working on a bicycle wheel .,0.5317017350244369
4592,a man in a blue shirt fixing a bicycle in a yellow room .,0.5317017350244369
4592,a man makes adjustments to a bicycle in the shop .,0.5317017350244369
4592,a man adjusts his bicycle .,0.5317017350244369
4593,"two combatants in a rugby stadium making a move on each other , one wearing green with ball and defended by # <number> in the maroon colors .",0.6058159947792081
4593,two muddy athletes from opposing teams going head to head in a game of rugby while fans watch expectantly .,0.6058159947792081
4593,two soccer players on opposing teams trying to keep the soccer ball from one another .,0.6058159947792081
4593,a rugby player is running with the ball as a defender moves to intervene .,0.6058159947792081
4593,two men from opposing teams with dirty uniforms in a match of rugby .,0.6058159947792081
4594,a man squatting in the foreground of a photograph while taking a photograph of his own of a man doing a skateboarding kick flip in midair above a short flight of stairs outdoors .,0.40858364545695647
4594,a man wearing a striped top and jeans does a skateboard trick on some steps while a man who is hunched over photographs him .,0.40858364545695647
4594,one young man flying on his skateboard above a flight of stone stairs while another young man videotapes him .,0.40858364545695647
4594,a young man is performing a jump on a skateboard while another young man photographs his stunt .,0.40858364545695647
4594,a young man doing a trick on a skateboard down the stairs while being photographed .,0.40858364545695647
4595,a happy asian family poses for a holiday picture in front of the fireplace .,0.5466632987364299
4595,a family sits on the couch and the floor among a number of holiday gifts .,0.5466632987364299
4595,three people of asian descent smile with gifts around them .,0.5466632987364299
4595,a family smiles and poses before they open presents .,0.5466632987364299
4595,happy asians receive presents during the holidays .,0.5466632987364299
4596,two little boys are smiling and laughing while one is standing and one is in a bouncy seat .,0.6830119924969633
4596,a young boy and his baby brother get excited about picture taking .,0.6830119924969633
4596,a baby in a bouncy seat and a standing boy surrounded by toys .,0.6830119924969633
4596,a baby and a toddler are smiling whilst playing in a nursery .,0.6830119924969633
4596,a baby in a walker and an older child nearby .,0.6830119924969633
4597,"an impoverished person , wearing a torn brown shirt and no shoes , is kneeling down along the banks of a trash infested body of water .",0.626632784295623
4597,"a skinny black child wearing a torn tan shirt is squatting beside a tiny , muddy pond while digging in the dirt with a small object .",0.626632784295623
4597,"a man crouches by the bank of a muddy stream , sifting through rocks and pebbles on the ground .",0.626632784295623
4597,a famished person is sitting beside a trash filled stream .,0.626632784295623
4597,a person playing with a rock next to some dirty water .,0.626632784295623
4598,"someone dressed as santa , mrs. claus , and two other people are riding in santa 's sleigh , pulled by a horse , through a snow covered city .",0.43035377858994117
4598,a black horse with a santa hat on top of it 's head pulling a sleigh in the snow with <number> people in the sleigh .,0.43035377858994117
4598,a family in a sleigh with santa is pulled behind a horse .,0.43035377858994117
4598,a horse carriage is carrying two santas through the snow,0.43035377858994117
4598,a winter sleigh ride with santa .,0.43035377858994117
4599,"at a competition , a man wearing professional snow attire , is making a jump on a polaris snowmobile over some snow .",0.4127406987037834
4599,snowmobile rider jumping over snow was a crowd watches from behind .,0.4127406987037834
4599,a rider mid-jump on a snowmobile during a race .,0.4127406987037834
4599,a competition snowmobiler is on a large jump .,0.4127406987037834
4599,man on snowmobile launching up into the air .,0.4127406987037834
4600,a man is beginning to stand up on his surfboard in front of a small wave,0.5263727988725453
4600,a man surfing on a surfboard in the sea with waves behind him .,0.5263727988725453
4600,a man steadies himself on his surfboard on a building wave .,0.5263727988725453
4600,a surfer rides a medium-sized wave .,0.5263727988725453
4600,a guy surfing in the ocean .,0.5263727988725453
4601,three little girls observe the snowy landscape through a window with one of them touching the window .,0.5150790301410062
4601,three little girls are crowded around a wooden television standing on a windowsill .,0.5150790301410062
4601,three young girls are looking at a monitor as one of them points to the screen .,0.5150790301410062
4601,young girls points at screen indoors as <number> other young girls look on,0.5150790301410062
4601,three little girls watch an antique tv .,0.5150790301410062
4602,an older woman with glasses is serving herself raclette in a rustic looking room .,0.5931494447077084
4602,an older woman is putting food on a plate on a food serving counter .,0.5931494447077084
4602,a beautiful photograph of a lady preparing an interesting food .,0.5931494447077084
4602,an older lady in a dining area is adding food to her plate .,0.5931494447077084
4602,woman cooking food and putting it on a plate .,0.5931494447077084
4603,students standing on a snowy beach are getting dressed in seeming anticipation of jumping into the arctic water .,0.5411687055697962
4603,five people standing on a snowy bank overlooking a body of water putting on clothes .,0.5411687055697962
4603,there 's a group of folks with heaps of clothes on the ice next to a body of water,0.5411687055697962
4603,"people changing into warmer clothes in snowy , cold weather near the water .",0.5411687055697962
4603,a group of people putting on layers of clothes for the cold winter .,0.5411687055697962
4604,a blond woman pours liquid into a glass ; there are many bottles behind her and a jack-o-lantern in front of her .,0.43398557565845963
4604,a woman with blond-hair is mixing drinks behind a bar with a carved jack-o-lantern on the bar counter .,0.43398557565845963
4604,"a female bartender pouring a drink , with a jack-o-lantern in the foreground .",0.43398557565845963
4604,woman bartender preparing a drink with a pumpkin on the bar,0.43398557565845963
4604,a woman is making drinks at a bar .,0.43398557565845963
4605,a man wearing a helmet is jumping his bike down a staircase .,0.5261202546366857
4605,a boy riding a green trick bike over some steps outdoors .,0.5261202546366857
4605,a man on a mountain bike jumping down a set of stairs .,0.5261202546366857
4605,professional bicyclist hopping off outside stairs .,0.5261202546366857
4605,a man is midair on a bike over some stairs .,0.5261202546366857
4606,a youth baseball player rounds third as the outfielders retrieve the ball at the fence .,0.6240200459906458
4606,a baseball player in a blue jersey with red socks and a helmet is stepping onto a base .,0.6240200459906458
4606,"a kid is playing baseball , while behind him is another boy with a black shirt .",0.6240200459906458
4606,a boy in a blue helmet blue and red baseball uniform runs to a base .,0.6240200459906458
4606,a boy in a ball uniform is hitting third base .,0.6240200459906458
4607,a young boy in a texas rangers uniform opens his glove right before he catches a baseball .,0.29971774111038596
4607,young boy in a baseball uniform about to catch a baseball in his glove .,0.29971774111038596
4607,a young boy in a baseball outfit catches a baseball .,0.29971774111038596
4607,a young boy in a baseball uniform catches the ball .,0.29971774111038596
4607,a young boy is playing baseball .,0.29971774111038596
4608,a toddler is swinging a mop around while standing on a white tiled floor and wearing his green monkey decorated pajamas .,0.5136039720856882
4608,"a little boy playing with a mop that is moving quickly , and has many toys in the background .",0.5136039720856882
4608,a boy in a green camouflage jumper wipes a mop across a tile floor .,0.5136039720856882
4608,a young boy in adorable pajamas practices mopping the floor .,0.5136039720856882
4608,a boy toddler in pajamas plays with what looks like a mop .,0.5136039720856882
4609,a woman who is wearing a peach top and black jeans is bowling by herself .,0.577523570784555
4609,a woman in a pink shirt has just thrown a bowling ball down the aisle .,0.577523570784555
4609,a woman with black pants and a tan shirt bowling in a bowling alley .,0.577523570784555
4609,a girl is throwing a bowling ball down a lane in a bowling alley .,0.577523570784555
4609,a woman just let go of a bowling ball at the bowling alley .,0.577523570784555
4610,two professional hockey players skating by each other on the ice .,0.43668273115021883
