WorkerId,Input.sentence,Answer.taskAnswers
A2ZY94PZ5CVH0,a man in a yellow jacket is skiing.,outdoors/natural/mountain
A176JUTGNWG7QJ,a man driving a small golf cart with a crowd watching.,outdoors/man-made/recreation
A2SMHEGRLML092,a man driving a small golf cart with a crowd watching.,outdoors/man-made/recreation
A17EZEAMF37MGQ,a man driving a small golf cart with a crowd watching.,outdoors/natural/field_forest
A2ZY94PZ5CVH0,a man driving a small golf cart with a crowd watching.,outdoors/man-made/transportation_urban
A17EZEAMF37MGQ,group of women doing a presentation .,indoors/man-made/work_education
A2SMHEGRLML092,group of women doing a presentation .,indoors/man-made/work_education
A176JUTGNWG7QJ,group of women doing a presentation .,indoors/man-made/work_education
A2ZY94PZ5CVH0,group of women doing a presentation .,indoors/man-made/other_unclear
A2SMHEGRLML092,two dogs are nose to nose while a third dog stands .,outdoors/man-made/recreation
A17EZEAMF37MGQ,two dogs are nose to nose while a third dog stands .,outdoors/natural/other_unclear
A2ZY94PZ5CVH0,two dogs are nose to nose while a third dog stands .,outdoors/man-made/other_unclear
A176JUTGNWG7QJ,two dogs are nose to nose while a third dog stands .,outdoors/man-made/recreation
A176JUTGNWG7QJ,man with gray hair wearing a suit is waiting.,outdoors/man-made/work_education
A2ZY94PZ5CVH0,man with gray hair wearing a suit is waiting.,indoors/man-made/other_unclear
A17EZEAMF37MGQ,man with gray hair wearing a suit is waiting.,outdoors/natural/other_unclear
A2SMHEGRLML092,man with gray hair wearing a suit is waiting.,indoors/man-made/work_education
A176JUTGNWG7QJ,two men on motorcycles are driving down .,outdoors/man-made/transportation_urban
A2ZY94PZ5CVH0,two men on motorcycles are driving down .,outdoors/man-made/transportation_urban
A2SMHEGRLML092,two men on motorcycles are driving down .,outdoors/man-made/transportation_urban
A17EZEAMF37MGQ,two men on motorcycles are driving down .,outdoors/man-made/transportation_urban
A2SMHEGRLML092,a runner in black is passing a florist shop .,outdoors/man-made/transportation_urban
A2ZY94PZ5CVH0,a runner in black is passing a florist shop .,outdoors/man-made/transportation_urban
A176JUTGNWG7QJ,a runner in black is passing a florist shop .,outdoors/man-made/transportation_urban
A17EZEAMF37MGQ,a runner in black is passing a florist shop .,outdoors/man-made/work_education
A176JUTGNWG7QJ,"""a crowd waits, ready to board .""",outdoors/man-made/transportation_urban
A2SMHEGRLML092,"""a crowd waits, ready to board .""",indoors/man-made/transportation_urban
A2ZY94PZ5CVH0,"""a crowd waits, ready to board .""",indoors/man-made/transportation_urban
A17EZEAMF37MGQ,"""a crowd waits, ready to board .""",outdoors/natural/body_of_water
A2SMHEGRLML092,brown dog catches a pink ball.,outdoors/man-made/recreation
A176JUTGNWG7QJ,brown dog catches a pink ball.,outdoors/man-made/recreation
A17EZEAMF37MGQ,brown dog catches a pink ball.,outdoors/man-made/domestic
A2ZY94PZ5CVH0,brown dog catches a pink ball.,indoors/man-made/other_unclear
A176JUTGNWG7QJ,two people are sleeping .,indoors/man-made/domestic
A2ZY94PZ5CVH0,two people are sleeping .,indoors/man-made/other_unclear
A2SMHEGRLML092,two people are sleeping .,indoors/man-made/domestic
A17EZEAMF37MGQ,two people are sleeping .,indoors/man-made/domestic
A176JUTGNWG7QJ,two guys are rowing a canoe.,outdoors/natural/body_of_water
A2SMHEGRLML092,two guys are rowing a canoe.,outdoors/natural/body_of_water
A2ZY94PZ5CVH0,two guys are rowing a canoe.,outdoors/natural/body_of_water
A17EZEAMF37MGQ,two guys are rowing a canoe.,outdoors/natural/body_of_water
A2SMHEGRLML092,"""a man driving a small , open vehicle with a green sign .""",outdoors/man-made/transportation_urban
A176JUTGNWG7QJ,"""a man driving a small , open vehicle with a green sign .""",outdoors/man-made/transportation_urban
A17EZEAMF37MGQ,"""a man driving a small , open vehicle with a green sign .""",outdoors/man-made/transportation_urban
A2ZY94PZ5CVH0,"""a man driving a small , open vehicle with a green sign .""",indoors/man-made/transportation_urban
A17EZEAMF37MGQ,three women and a man are drinking beer .,indoors/man-made/restaurant
A176JUTGNWG7QJ,three women and a man are drinking beer .,indoors/man-made/restaurant
A2ZY94PZ5CVH0,three women and a man are drinking beer .,indoors/man-made/restaurant
A2SMHEGRLML092,three women and a man are drinking beer .,indoors/man-made/restaurant
A17EZEAMF37MGQ,a man wearing yellow swimming trunks kneeling,outdoors/natural/body_of_water
A176JUTGNWG7QJ,a man wearing yellow swimming trunks kneeling,outdoors/man-made/recreation
A2SMHEGRLML092,a man wearing yellow swimming trunks kneeling,outdoors/man-made/recreation
A2ZY94PZ5CVH0,a man wearing yellow swimming trunks kneeling,outdoors/man-made/other_unclear
A2SMHEGRLML092,a man with red pants is skiing .,outdoors/natural/mountain
A17EZEAMF37MGQ,a man with red pants is skiing .,outdoors/natural/mountain
A2ZY94PZ5CVH0,a man with red pants is skiing .,outdoors/natural/mountain
A176JUTGNWG7QJ,a man with red pants is skiing .,outdoors/natural/mountain
A2SMHEGRLML092,a spotted dog catching a ball.,outdoors/man-made/recreation
A176JUTGNWG7QJ,a spotted dog catching a ball.,outdoors/man-made/recreation
A2ZY94PZ5CVH0,a spotted dog catching a ball.,indoors/man-made/other_unclear
A17EZEAMF37MGQ,a spotted dog catching a ball.,outdoors/natural/other_unclear
A17EZEAMF37MGQ,a chef speaks into a microphone about a mixed salad contained .,indoors/man-made/restaurant
A2ZY94PZ5CVH0,a chef speaks into a microphone about a mixed salad contained .,indoors/man-made/other_unclear
A176JUTGNWG7QJ,a chef speaks into a microphone about a mixed salad contained .,indoors/man-made/restaurant
A2SMHEGRLML092,a chef speaks into a microphone about a mixed salad contained .,indoors/man-made/restaurant
A17EZEAMF37MGQ,a woman is laying down laughing .,indoors/man-made/domestic
A176JUTGNWG7QJ,a woman is laying down laughing .,indoors/man-made/domestic
A2SMHEGRLML092,a woman is laying down laughing .,indoors/man-made/domestic
A2ZY94PZ5CVH0,a woman is laying down laughing .,indoors/man-made/other_unclear
A176JUTGNWG7QJ,three women speak to each other.,indoors/man-made/restaurant
A2SMHEGRLML092,three women speak to each other.,indoors/man-made/work_education
A17EZEAMF37MGQ,three women speak to each other.,outdoors/natural/other_unclear
A2ZY94PZ5CVH0,three women speak to each other.,indoors/man-made/other_unclear
A2ZY94PZ5CVH0,dancers practicing their dance routines .,indoors/man-made/other_unclear
A17EZEAMF37MGQ,dancers practicing their dance routines .,indoors/man-made/recreation
A176JUTGNWG7QJ,dancers practicing their dance routines .,indoors/man-made/recreation
A2SMHEGRLML092,dancers practicing their dance routines .,indoors/man-made/recreation
A2ZY94PZ5CVH0,two furry light brown dogs lying.,indoors/man-made/other_unclear
A2SMHEGRLML092,two furry light brown dogs lying.,indoors/man-made/domestic
A176JUTGNWG7QJ,two furry light brown dogs lying.,indoors/man-made/domestic
A17EZEAMF37MGQ,two furry light brown dogs lying.,outdoors/natural/other_unclear
A176JUTGNWG7QJ,a dog wearing a t-shirt is lying.,indoors/man-made/recreation
A17EZEAMF37MGQ,a dog wearing a t-shirt is lying.,outdoors/natural/other_unclear
A2SMHEGRLML092,a dog wearing a t-shirt is lying.,indoors/man-made/other_unclear
A2ZY94PZ5CVH0,a dog wearing a t-shirt is lying.,indoors/man-made/other_unclear
A17EZEAMF37MGQ,a man is giving a presentation.,indoors/man-made/work_education
A2SMHEGRLML092,a man is giving a presentation.,indoors/man-made/work_education
A2ZY94PZ5CVH0,a man is giving a presentation.,indoors/man-made/other_unclear
A176JUTGNWG7QJ,a man is giving a presentation.,indoors/man-made/work_education
A17EZEAMF37MGQ,all these people are enjoying a dance party .,indoors/man-made/restaurant
A2ZY94PZ5CVH0,all these people are enjoying a dance party .,indoors/man-made/other_unclear
A2SMHEGRLML092,all these people are enjoying a dance party .,indoors/man-made/recreation
A176JUTGNWG7QJ,all these people are enjoying a dance party .,indoors/man-made/recreation
A17EZEAMF37MGQ,a young boy wearing a dark blue hat sleeps.,indoors/man-made/domestic
A176JUTGNWG7QJ,a young boy wearing a dark blue hat sleeps.,indoors/man-made/domestic
A2ZY94PZ5CVH0,a young boy wearing a dark blue hat sleeps.,indoors/man-made/other_unclear
A2SMHEGRLML092,a young boy wearing a dark blue hat sleeps.,indoors/man-made/domestic
A2ZY94PZ5CVH0,an old woman is selling produce.,outdoors/man-made/work_education
A2SMHEGRLML092,an old woman is selling produce.,outdoors/man-made/transportation_urban
A17EZEAMF37MGQ,an old woman is selling produce.,outdoors/man-made/work_education
A176JUTGNWG7QJ,an old woman is selling produce.,outdoors/man-made/transportation_urban
A176JUTGNWG7QJ,"""a ruddy infant lies with his eyes closed , his mouth open , and his arm extended .""",indoors/man-made/recreation
A17EZEAMF37MGQ,"""a ruddy infant lies with his eyes closed , his mouth open , and his arm extended .""",indoors/man-made/domestic
A2ZY94PZ5CVH0,"""a ruddy infant lies with his eyes closed , his mouth open , and his arm extended .""",indoors/man-made/other_unclear
A2SMHEGRLML092,"""a ruddy infant lies with his eyes closed , his mouth open , and his arm extended .""",indoors/man-made/domestic
A2SMHEGRLML092,a man in a white shirt uses a blackboard as others sit watching .,indoors/man-made/work_education
A17EZEAMF37MGQ,a man in a white shirt uses a blackboard as others sit watching .,indoors/man-made/work_education
A2ZY94PZ5CVH0,a man in a white shirt uses a blackboard as others sit watching .,indoors/man-made/work_education
A176JUTGNWG7QJ,a man in a white shirt uses a blackboard as others sit watching .,indoors/man-made/work_education
A2ZY94PZ5CVH0,a man rowing.,outdoors/natural/body_of_water
A176JUTGNWG7QJ,a man rowing.,outdoors/natural/body_of_water
A2SMHEGRLML092,a man rowing.,outdoors/natural/body_of_water
A17EZEAMF37MGQ,a man rowing.,outdoors/natural/body_of_water
A2ZY94PZ5CVH0,a korean woman is enjoying a meal.,indoors/man-made/other_unclear
A2SMHEGRLML092,a korean woman is enjoying a meal.,indoors/man-made/domestic
A176JUTGNWG7QJ,a korean woman is enjoying a meal.,indoors/man-made/restaurant
A17EZEAMF37MGQ,a korean woman is enjoying a meal.,indoors/man-made/restaurant
A2SMHEGRLML092,a man grilling meat.,outdoors/man-made/domestic
A17EZEAMF37MGQ,a man grilling meat.,outdoors/man-made/domestic
A176JUTGNWG7QJ,a man grilling meat.,outdoors/man-made/domestic
A2ZY94PZ5CVH0,a man grilling meat.,outdoors/man-made/domestic
A176JUTGNWG7QJ,two girls and three boys are presenting.,indoors/man-made/work_education
A17EZEAMF37MGQ,two girls and three boys are presenting.,indoors/man-made/work_education
A2ZY94PZ5CVH0,two girls and three boys are presenting.,indoors/man-made/other_unclear
A2SMHEGRLML092,two girls and three boys are presenting.,indoors/man-made/work_education
A2SMHEGRLML092,asian students are examining sheets of paper while standing .,indoors/man-made/work_education
A2ZY94PZ5CVH0,asian students are examining sheets of paper while standing .,indoors/man-made/other_unclear
A176JUTGNWG7QJ,asian students are examining sheets of paper while standing .,indoors/man-made/work_education
A17EZEAMF37MGQ,asian students are examining sheets of paper while standing .,indoors/man-made/work_education
A2ZY94PZ5CVH0,a man in a dark shirt is making a presentation.,indoors/man-made/other_unclear
A176JUTGNWG7QJ,a man in a dark shirt is making a presentation.,indoors/man-made/work_education
A17EZEAMF37MGQ,a man in a dark shirt is making a presentation.,indoors/man-made/work_education
A2SMHEGRLML092,a man in a dark shirt is making a presentation.,indoors/man-made/work_education
A176JUTGNWG7QJ,four people in black shirts giving a presentation to a room full of people using a big projector image .,indoors/man-made/work_education
A17EZEAMF37MGQ,four people in black shirts giving a presentation to a room full of people using a big projector image .,indoors/man-made/work_education
A2ZY94PZ5CVH0,four people in black shirts giving a presentation to a room full of people using a big projector image .,indoors/man-made/other_unclear
A2SMHEGRLML092,four people in black shirts giving a presentation to a room full of people using a big projector image .,indoors/man-made/work_education
A2SMHEGRLML092,two women in black enjoying a lunch.,indoors/man-made/restaurant
A17EZEAMF37MGQ,two women in black enjoying a lunch.,indoors/man-made/restaurant
A176JUTGNWG7QJ,two women in black enjoying a lunch.,indoors/man-made/restaurant
A2ZY94PZ5CVH0,two women in black enjoying a lunch.,indoors/man-made/other_unclear
A2ZY94PZ5CVH0,a boy and girl child swing together .,outdoors/man-made/recreation
A17EZEAMF37MGQ,a boy and girl child swing together .,outdoors/man-made/recreation
A176JUTGNWG7QJ,a boy and girl child swing together .,outdoors/man-made/recreation
A2SMHEGRLML092,a boy and girl child swing together .,outdoors/man-made/recreation
A176JUTGNWG7QJ,an older man and women are using computers.,indoors/man-made/work_education
A2SMHEGRLML092,an older man and women are using computers.,indoors/man-made/work_education
A17EZEAMF37MGQ,an older man and women are using computers.,indoors/man-made/work_education
A2ZY94PZ5CVH0,an older man and women are using computers.,indoors/man-made/other_unclear
A17EZEAMF37MGQ,three girls or friends having drinks laughing .,indoors/man-made/restaurant
A2SMHEGRLML092,three girls or friends having drinks laughing .,indoors/man-made/restaurant
A2ZY94PZ5CVH0,three girls or friends having drinks laughing .,indoors/man-made/other_unclear
A176JUTGNWG7QJ,three girls or friends having drinks laughing .,indoors/man-made/restaurant
A17EZEAMF37MGQ,a well dressed young woman waits for the train while a man busy writing something .,outdoors/natural/other_unclear
A176JUTGNWG7QJ,a well dressed young woman waits for the train while a man busy writing something .,outdoors/man-made/transportation_urban
A2SMHEGRLML092,a well dressed young woman waits for the train while a man busy writing something .,indoors/man-made/transportation_urban
A2ZY94PZ5CVH0,a well dressed young woman waits for the train while a man busy writing something .,indoors/man-made/transportation_urban
A176JUTGNWG7QJ,buff african american man waits for subway.,outdoors/man-made/transportation_urban
A2SMHEGRLML092,buff african american man waits for subway.,indoors/man-made/transportation_urban
A2ZY94PZ5CVH0,buff african american man waits for subway.,indoors/man-made/transportation_urban
A17EZEAMF37MGQ,buff african american man waits for subway.,indoors/man-made/transportation_urban
A176JUTGNWG7QJ,a man in a suit and tie is speaking.,indoors/man-made/recreation
A17EZEAMF37MGQ,a man in a suit and tie is speaking.,indoors/man-made/work_education
A2ZY94PZ5CVH0,a man in a suit and tie is speaking.,indoors/man-made/other_unclear
A2SMHEGRLML092,a man in a suit and tie is speaking.,indoors/man-made/work_education
A176JUTGNWG7QJ,"""people swing on a red , metal amusement park ride.""",outdoors/man-made/recreation
A2SMHEGRLML092,"""people swing on a red , metal amusement park ride.""",outdoors/man-made/recreation
A17EZEAMF37MGQ,"""people swing on a red , metal amusement park ride.""",outdoors/man-made/recreation
A2ZY94PZ5CVH0,"""people swing on a red , metal amusement park ride.""",outdoors/man-made/recreation
A2ZY94PZ5CVH0,a man is using his computer while seated.,indoors/man-made/other_unclear
A2SMHEGRLML092,a man is using his computer while seated.,indoors/man-made/work_education
A176JUTGNWG7QJ,a man is using his computer while seated.,indoors/man-made/work_education
A17EZEAMF37MGQ,a man is using his computer while seated.,indoors/man-made/work_education
A176JUTGNWG7QJ,a man and woman enjoying dinner.,indoors/man-made/restaurant
A2SMHEGRLML092,a man and woman enjoying dinner.,indoors/man-made/restaurant
A17EZEAMF37MGQ,a man and woman enjoying dinner.,indoors/man-made/restaurant
A2ZY94PZ5CVH0,a man and woman enjoying dinner.,indoors/man-made/other_unclear
A17EZEAMF37MGQ,a group of people lie close together.,indoors/man-made/domestic
A176JUTGNWG7QJ,a group of people lie close together.,indoors/man-made/recreation
A2ZY94PZ5CVH0,a group of people lie close together.,indoors/man-made/other_unclear
A2SMHEGRLML092,a group of people lie close together.,indoors/man-made/other_unclear
A2SMHEGRLML092,"""an impoverished person , wearing a torn brown shirt and no shoes , is kneeling down .""",outdoors/man-made/transportation_urban
A176JUTGNWG7QJ,"""an impoverished person , wearing a torn brown shirt and no shoes , is kneeling down .""",outdoors/man-made/transportation_urban
A2ZY94PZ5CVH0,"""an impoverished person , wearing a torn brown shirt and no shoes , is kneeling down .""",outdoors/man-made/other_unclear
A17EZEAMF37MGQ,"""an impoverished person , wearing a torn brown shirt and no shoes , is kneeling down .""",outdoors/natural/other_unclear
A17EZEAMF37MGQ,a woman with a peace symbol grills vegetables,outdoors/man-made/domestic
A176JUTGNWG7QJ,a woman with a peace symbol grills vegetables,outdoors/man-made/domestic
A2SMHEGRLML092,a woman with a peace symbol grills vegetables,outdoors/man-made/domestic
A2ZY94PZ5CVH0,a woman with a peace symbol grills vegetables,outdoors/man-made/domestic
A2ZY94PZ5CVH0,a man grilling three pieces of salmon.,outdoors/man-made/other_unclear
A2SMHEGRLML092,a man grilling three pieces of salmon.,outdoors/man-made/domestic
A17EZEAMF37MGQ,a man grilling three pieces of salmon.,outdoors/man-made/domestic
A176JUTGNWG7QJ,a man grilling three pieces of salmon.,indoors/man-made/restaurant
